id,wkt,osm_id
FLD00751,"POLYGON((57.623532 -20.452328, 57.623513 -20.452371, 57.623467 -20.452380, 57.623425 -20.452373, 57.622228 -20.451890, 57.622131 -20.451847, 57.622104 -20.451809, 57.622048 -20.451656, 57.621899 -20.451393, 57.621810 -20.451254, 57.621715 -20.451089, 57.621701 -20.450931, 57.621691 -20.450787, 57.621631 -20.450577, 57.621576 -20.450367, 57.621470 -20.450168, 57.621330 -20.449813, 57.621187 -20.449593, 57.621006 -20.449383, 57.620827 -20.449216, 57.620728 -20.449124, 57.620681 -20.449060, 57.620681 -20.449011, 57.620707 -20.448988, 57.620818 -20.449019, 57.621549 -20.449325, 57.622977 -20.449910, 57.624216 -20.450408, 57.624254 -20.450444, 57.624235 -20.450506, 57.623532 -20.452328))",584458455
FLD00754,"POLYGON((57.626939 -20.438269, 57.626675 -20.438504, 57.625818 -20.437614, 57.626085 -20.437394, 57.626939 -20.438269))",584458476
FLD00756,"POLYGON((57.626189 -20.437309, 57.626216 -20.437287, 57.626315 -20.437254, 57.627690 -20.437352, 57.627819 -20.437493, 57.627482 -20.437787, 57.627051 -20.438170, 57.626189 -20.437309))",584458478
FLD00757,"POLYGON((57.626444 -20.438758, 57.626804 -20.438433, 57.627724 -20.439290, 57.627336 -20.439631, 57.626444 -20.438758))",584458480
FLD00760,"POLYGON((57.626884 -20.438360, 57.628008 -20.437405, 57.628390 -20.437441, 57.629535 -20.437591, 57.629480 -20.437645, 57.629547 -20.437703, 57.628851 -20.438331, 57.627798 -20.439222, 57.626884 -20.438360))",584458483
FLD00764,"POLYGON((57.624191 -20.459587, 57.624114 -20.459595, 57.623653 -20.459482, 57.623354 -20.459403, 57.623300 -20.459353, 57.623295 -20.459278, 57.623306 -20.459153, 57.623499 -20.458110, 57.623744 -20.456729, 57.623756 -20.456667, 57.624062 -20.456714, 57.624186 -20.456116, 57.624599 -20.456289, 57.624970 -20.456456, 57.625029 -20.456503, 57.625026 -20.456564, 57.624634 -20.457875, 57.624338 -20.459009, 57.624191 -20.459587))",584458496
FLD00765,"POLYGON((57.623271 -20.459184, 57.623268 -20.459223, 57.623097 -20.459214, 57.622925 -20.459150, 57.622749 -20.459124, 57.622473 -20.459066, 57.622268 -20.459016, 57.622162 -20.458967, 57.622087 -20.458860, 57.622030 -20.458743, 57.622054 -20.458682, 57.622144 -20.458612, 57.622447 -20.458489, 57.622749 -20.458404, 57.623043 -20.458225, 57.623084 -20.458193, 57.623162 -20.458183, 57.623377 -20.458233, 57.623428 -20.458250, 57.623271 -20.459184))",584458497
FLD00766,"POLYGON((57.623174 -20.453757, 57.623110 -20.453861, 57.623040 -20.454070, 57.623007 -20.454228, 57.622969 -20.454399, 57.622945 -20.454458, 57.622874 -20.454560, 57.622767 -20.454622, 57.622704 -20.454676, 57.622647 -20.454796, 57.622620 -20.454950, 57.622598 -20.455095, 57.622612 -20.455207, 57.622669 -20.455334, 57.622768 -20.455504, 57.622842 -20.455631, 57.622893 -20.455711, 57.622938 -20.455854, 57.622942 -20.455994, 57.622898 -20.456142, 57.622823 -20.456312, 57.622689 -20.456416, 57.622616 -20.456490, 57.622576 -20.456548, 57.622579 -20.456651, 57.622587 -20.456763, 57.622627 -20.456897, 57.622655 -20.457010, 57.622701 -20.457054, 57.622709 -20.457057, 57.623438 -20.457303, 57.623570 -20.457321, 57.623613 -20.457235, 57.623841 -20.455969, 57.623661 -20.455886, 57.623553 -20.455815, 57.623469 -20.455736, 57.623428 -20.455634, 57.623430 -20.455530, 57.623447 -20.455500, 57.623524 -20.455271, 57.623542 -20.455054, 57.623523 -20.454868, 57.623406 -20.454478, 57.623282 -20.454055, 57.623210 -20.453820, 57.623174 -20.453757))",584458498
FLD00767,"POLYGON((57.622972 -20.454164, 57.622945 -20.454015, 57.622886 -20.453868, 57.622818 -20.453770, 57.622748 -20.453685, 57.622759 -20.453659, 57.623070 -20.453615, 57.623125 -20.453662, 57.623113 -20.453731, 57.623023 -20.453932, 57.622980 -20.454090, 57.622972 -20.454164))",584458499
FLD00768,"POLYGON((57.622539 -20.454535, 57.622738 -20.454507, 57.622848 -20.454449, 57.622899 -20.454383, 57.622932 -20.454161, 57.622909 -20.453985, 57.622848 -20.453850, 57.622781 -20.453768, 57.622716 -20.453689, 57.622431 -20.453731, 57.622421 -20.453774, 57.622447 -20.453912, 57.622516 -20.454315, 57.622539 -20.454535))",584458500
FLD00769,"POLYGON((57.620067 -20.453844, 57.620099 -20.453937, 57.620169 -20.453990, 57.620296 -20.454007, 57.622280 -20.453692, 57.622356 -20.453662, 57.622352 -20.453577, 57.622087 -20.452076, 57.622040 -20.451989, 57.621506 -20.451145, 57.621286 -20.450710, 57.621141 -20.450307, 57.621076 -20.450005, 57.620996 -20.449849, 57.620877 -20.449705, 57.620723 -20.449576, 57.620599 -20.449441, 57.620492 -20.449163, 57.620398 -20.448818, 57.620389 -20.448788, 57.620339 -20.448767, 57.620287 -20.448816, 57.620233 -20.448952, 57.619665 -20.450293, 57.619607 -20.450604, 57.619581 -20.450947, 57.619571 -20.451139, 57.619592 -20.451322, 57.619648 -20.451557, 57.619696 -20.451659, 57.619725 -20.451792, 57.619804 -20.452229, 57.619808 -20.452341, 57.619809 -20.452444, 57.619925 -20.453127, 57.620067 -20.453844))",584458501
FLD00770,"POLYGON((57.622328 -20.457096, 57.622351 -20.457165, 57.622340 -20.457229, 57.622275 -20.457247, 57.621764 -20.457082, 57.621729 -20.456983, 57.621220 -20.453988, 57.621219 -20.453933, 57.621358 -20.453898, 57.622307 -20.453738, 57.622364 -20.453745, 57.622390 -20.453797, 57.622488 -20.454406, 57.622481 -20.454511, 57.622450 -20.454620, 57.622350 -20.454889, 57.622319 -20.455064, 57.622320 -20.455219, 57.622500 -20.455774, 57.622571 -20.455959, 57.622594 -20.456127, 57.622552 -20.456191, 57.622421 -20.456380, 57.622359 -20.456505, 57.622328 -20.456628, 57.622297 -20.456794, 57.622297 -20.456971, 57.622328 -20.457096))",584458502
FLD00771,"POLYGON((57.621415 -20.457680, 57.621383 -20.457735, 57.621322 -20.457770, 57.620853 -20.457843, 57.620783 -20.457830, 57.620770 -20.457796, 57.620553 -20.456597, 57.620111 -20.454165, 57.620192 -20.454098, 57.620307 -20.454065, 57.621063 -20.453944, 57.621155 -20.453966, 57.621167 -20.454039, 57.621663 -20.456901, 57.621678 -20.456976, 57.621666 -20.457048, 57.621608 -20.457199, 57.621415 -20.457680))",584458503
FLD00772,"POLYGON((57.621644 -20.458962, 57.621181 -20.458826, 57.621118 -20.458768, 57.621129 -20.458679, 57.621163 -20.458552, 57.621279 -20.458237, 57.621639 -20.457287, 57.621710 -20.457126, 57.622273 -20.457304, 57.622461 -20.457362, 57.622537 -20.457435, 57.622591 -20.457502, 57.622698 -20.457519, 57.622840 -20.457532, 57.622985 -20.457595, 57.623023 -20.457670, 57.623047 -20.457791, 57.623012 -20.457934, 57.622588 -20.458266, 57.622446 -20.458354, 57.622253 -20.458411, 57.622148 -20.458492, 57.622033 -20.458534, 57.621923 -20.458550, 57.621824 -20.458582, 57.621781 -20.458700, 57.621773 -20.458818, 57.621819 -20.458937, 57.621860 -20.458964, 57.621869 -20.459024, 57.621856 -20.459069, 57.621806 -20.459054, 57.621753 -20.459001, 57.621694 -20.458964, 57.621644 -20.458962))",584458504
FLD00773,"POLYGON((57.621002 -20.459007, 57.620799 -20.457902, 57.621278 -20.457831, 57.621333 -20.457836, 57.621356 -20.457863, 57.621329 -20.457959, 57.621085 -20.458620, 57.621069 -20.458753, 57.621043 -20.458913, 57.621002 -20.459007))",584458505
FLD00774,"POLYGON((57.622446 -20.461516, 57.622390 -20.461575, 57.622297 -20.461594, 57.622260 -20.461575, 57.622258 -20.461510, 57.622615 -20.460444, 57.622771 -20.459939, 57.622791 -20.459806, 57.622777 -20.459674, 57.622729 -20.459592, 57.622655 -20.459520, 57.622804 -20.459594, 57.622964 -20.459682, 57.623076 -20.459743, 57.623081 -20.459822, 57.623030 -20.460041, 57.622478 -20.461433, 57.622446 -20.461516))",584458506
FLD00775,"POLYGON((57.621755 -20.462462, 57.621711 -20.462459, 57.621668 -20.462273, 57.621076 -20.459187, 57.621082 -20.459063, 57.621108 -20.458916, 57.621144 -20.458884, 57.621261 -20.458895, 57.621660 -20.459013, 57.621747 -20.459067, 57.621855 -20.459180, 57.621949 -20.459260, 57.622013 -20.459293, 57.622206 -20.459363, 57.622356 -20.459401, 57.622481 -20.459449, 57.622577 -20.459516, 57.622660 -20.459601, 57.622702 -20.459674, 57.622728 -20.459768, 57.622734 -20.459842, 57.622689 -20.460002, 57.622566 -20.460418, 57.622150 -20.461644, 57.621907 -20.462301, 57.621860 -20.462383, 57.621802 -20.462433, 57.621755 -20.462462))",584458507
FLD00776,"POLYGON((57.624629 -20.461435, 57.624611 -20.461475, 57.624540 -20.461477, 57.624442 -20.461457, 57.624340 -20.461467, 57.624202 -20.461505, 57.624146 -20.461519, 57.623585 -20.461537, 57.622933 -20.461563, 57.622857 -20.461540, 57.622840 -20.461495, 57.622856 -20.461433, 57.623558 -20.459574, 57.623612 -20.459542, 57.623675 -20.459550, 57.625052 -20.459869, 57.625118 -20.459904, 57.625125 -20.459948, 57.625090 -20.460043, 57.624849 -20.460704, 57.624629 -20.461435))",584458508
FLD00777,"POLYGON((57.622745 -20.461582, 57.622619 -20.461580, 57.622542 -20.461576, 57.622529 -20.461565, 57.622553 -20.461397, 57.622661 -20.461098, 57.622840 -20.460694, 57.622936 -20.460696, 57.623025 -20.460718, 57.623056 -20.460734, 57.623025 -20.460800, 57.622821 -20.461319, 57.622745 -20.461582))",584458509
FLD00778,"POLYGON((57.621753 -20.463094, 57.621826 -20.462968, 57.621922 -20.462853, 57.622049 -20.462763, 57.622198 -20.462717, 57.622275 -20.462720, 57.622315 -20.462730, 57.622333 -20.462705, 57.622343 -20.462655, 57.622713 -20.461673, 57.622651 -20.461648, 57.622441 -20.461643, 57.622285 -20.461672, 57.622206 -20.461722, 57.621950 -20.462381, 57.621887 -20.462460, 57.621774 -20.462525, 57.621696 -20.462534, 57.621682 -20.462570, 57.621753 -20.463094))",584458510
FLD00779,"POLYGON((57.623959 -20.463171, 57.623864 -20.463201, 57.623795 -20.463236, 57.623469 -20.463141, 57.622457 -20.462792, 57.622402 -20.462731, 57.622406 -20.462677, 57.622776 -20.461669, 57.622816 -20.461647, 57.622901 -20.461630, 57.624198 -20.461585, 57.624561 -20.461561, 57.624617 -20.461586, 57.624575 -20.461648, 57.624507 -20.461716, 57.624478 -20.461787, 57.623959 -20.463171))",584458511
FLD00780,"POLYGON((57.622843 -20.466237, 57.622794 -20.466276, 57.622667 -20.466297, 57.622533 -20.466275, 57.622408 -20.466200, 57.622365 -20.466092, 57.622293 -20.465746, 57.621813 -20.463167, 57.621839 -20.463070, 57.621918 -20.462957, 57.622030 -20.462856, 57.622136 -20.462802, 57.622248 -20.462792, 57.622387 -20.462840, 57.623794 -20.463310, 57.623806 -20.463361, 57.623829 -20.463421, 57.623852 -20.463471, 57.623825 -20.463579, 57.623110 -20.465459, 57.622843 -20.466237))",584458512
FLD00781,"POLYGON((57.625788 -20.446531, 57.625757 -20.446586, 57.625692 -20.446606, 57.625634 -20.446547, 57.625283 -20.446005, 57.624701 -20.445177, 57.623927 -20.444119, 57.623307 -20.443300, 57.623207 -20.443150, 57.623180 -20.443086, 57.623184 -20.443046, 57.623212 -20.443016, 57.623642 -20.442707, 57.623677 -20.442693, 57.623716 -20.442697, 57.623760 -20.442746, 57.624628 -20.443899, 57.625419 -20.444971, 57.625925 -20.445661, 57.626081 -20.445880, 57.626081 -20.445911, 57.626038 -20.445995, 57.625788 -20.446531))",584458513
FLD00782,"POLYGON((57.625265 -20.446025, 57.625346 -20.446152, 57.625327 -20.446176, 57.625124 -20.446082, 57.624266 -20.445714, 57.623335 -20.445315, 57.622178 -20.444806, 57.622136 -20.444765, 57.622143 -20.444719, 57.622524 -20.443918, 57.622611 -20.443672, 57.622704 -20.443439, 57.622763 -20.443184, 57.622765 -20.443099, 57.622760 -20.443016, 57.622772 -20.442860, 57.622795 -20.442761, 57.622796 -20.442713, 57.622848 -20.442762, 57.623196 -20.443178, 57.623486 -20.443601, 57.623714 -20.443885, 57.624073 -20.444373, 57.624648 -20.445161, 57.625155 -20.445853, 57.625265 -20.446025))",584458514
FLD00783,"POLYGON((57.622877 -20.437096, 57.622753 -20.437206, 57.622654 -20.437224, 57.622577 -20.437187, 57.622525 -20.437153, 57.622308 -20.436825, 57.622106 -20.436584, 57.621898 -20.436265, 57.621863 -20.436169, 57.621936 -20.436093, 57.622163 -20.435934, 57.623673 -20.434830, 57.623740 -20.434791, 57.623813 -20.434807, 57.623870 -20.434864, 57.624348 -20.435580, 57.624389 -20.435664, 57.624316 -20.435801, 57.624156 -20.435933, 57.623390 -20.436599, 57.622877 -20.437096))",584458515
FLD00784,"POLYGON((57.624522 -20.438659, 57.624458 -20.438697, 57.624384 -20.438709, 57.623951 -20.438302, 57.622961 -20.437366, 57.622946 -20.437320, 57.622973 -20.437302, 57.623032 -20.437294, 57.624628 -20.437270, 57.626178 -20.437254, 57.625973 -20.437421, 57.625017 -20.438239, 57.624522 -20.438659))",584458516
FLD00785,"POLYGON((57.626370 -20.438777, 57.625962 -20.439141, 57.625507 -20.439517, 57.625453 -20.439573, 57.625376 -20.439599, 57.625303 -20.439596, 57.624483 -20.438812, 57.624474 -20.438771, 57.624517 -20.438710, 57.625339 -20.438013, 57.625463 -20.437910, 57.625827 -20.438291, 57.626062 -20.438463, 57.626370 -20.438777))",584458517
FLD00786,"POLYGON((57.627253 -20.439705, 57.626365 -20.440486, 57.626291 -20.440504, 57.626188 -20.440447, 57.625427 -20.439708, 57.625419 -20.439664, 57.625477 -20.439605, 57.626348 -20.438842, 57.627253 -20.439705))",584458518
FLD00787,"POLYGON((57.623335 -20.442888, 57.623207 -20.442979, 57.623110 -20.443011, 57.623040 -20.442925, 57.622807 -20.442586, 57.622771 -20.442403, 57.622761 -20.442253, 57.622802 -20.442199, 57.622903 -20.442150, 57.623012 -20.442083, 57.623629 -20.441577, 57.624578 -20.440799, 57.625554 -20.440021, 57.625595 -20.439997, 57.625643 -20.440006, 57.625744 -20.440092, 57.626204 -20.440514, 57.626233 -20.440582, 57.626157 -20.440670, 57.624721 -20.441867, 57.623845 -20.442504, 57.623335 -20.442888))",584458524
FLD00788,"POLYGON((57.622917 -20.442047, 57.622840 -20.442087, 57.622765 -20.442092, 57.622726 -20.442061, 57.622282 -20.441214, 57.621923 -20.440538, 57.621911 -20.440484, 57.621971 -20.440416, 57.622119 -20.440280, 57.622808 -20.439742, 57.623712 -20.439018, 57.624163 -20.438649, 57.624219 -20.438636, 57.624294 -20.438683, 57.624450 -20.438815, 57.625158 -20.439521, 57.625512 -20.439858, 57.625537 -20.439916, 57.625512 -20.439965, 57.625388 -20.440061, 57.624639 -20.440666, 57.623894 -20.441279, 57.623245 -20.441789, 57.622917 -20.442047))",584458525
FLD00789,"POLYGON((57.621958 -20.440335, 57.621888 -20.440371, 57.621820 -20.440362, 57.621784 -20.440314, 57.621493 -20.439766, 57.620864 -20.438591, 57.620877 -20.438480, 57.621128 -20.438316, 57.622201 -20.437600, 57.622616 -20.437348, 57.622725 -20.437307, 57.622847 -20.437324, 57.622915 -20.437358, 57.623382 -20.437811, 57.623716 -20.438126, 57.624057 -20.438455, 57.624129 -20.438522, 57.624129 -20.438580, 57.624039 -20.438665, 57.623427 -20.439175, 57.622600 -20.439834, 57.621958 -20.440335))",584458526
FLD00790,"POLYGON((57.620900 -20.438367, 57.620795 -20.438404, 57.620731 -20.438400, 57.620224 -20.437484, 57.620213 -20.437447, 57.620224 -20.437416, 57.621145 -20.436707, 57.621738 -20.436257, 57.621794 -20.436231, 57.621836 -20.436251, 57.621896 -20.436349, 57.622174 -20.436769, 57.622270 -20.436928, 57.622363 -20.437010, 57.622419 -20.437064, 57.622496 -20.437197, 57.622524 -20.437265, 57.622508 -20.437331, 57.622403 -20.437397, 57.621470 -20.438008, 57.620900 -20.438367))",584458527
FLD00791,"POLYGON((57.626232 -20.434126, 57.626255 -20.434058, 57.626199 -20.433975, 57.626115 -20.433882, 57.625728 -20.433431, 57.625667 -20.433418, 57.625509 -20.433524, 57.624989 -20.433911, 57.624204 -20.434467, 57.623870 -20.434691, 57.623833 -20.434731, 57.623842 -20.434782, 57.623889 -20.434844, 57.624376 -20.435554, 57.624443 -20.435596, 57.624521 -20.435593, 57.624628 -20.435512, 57.625728 -20.434552, 57.626232 -20.434126))",584458528
FLD00792,"POLYGON((57.623877 -20.434618, 57.623811 -20.434631, 57.623766 -20.434592, 57.623735 -20.434536, 57.623075 -20.433557, 57.622949 -20.433367, 57.622938 -20.433351, 57.623363 -20.433014, 57.624096 -20.432423, 57.624459 -20.432113, 57.624519 -20.432105, 57.624561 -20.432125, 57.625068 -20.432688, 57.625221 -20.432913, 57.625402 -20.433107, 57.625512 -20.433222, 57.625604 -20.433346, 57.625592 -20.433373, 57.625527 -20.433437, 57.625116 -20.433730, 57.624392 -20.434238, 57.623877 -20.434618))",584458529
FLD00793,"POLYGON((57.621030 -20.434895, 57.621011 -20.434938, 57.621069 -20.435045, 57.621762 -20.436061, 57.621806 -20.436099, 57.621906 -20.436071, 57.622854 -20.435355, 57.623500 -20.434896, 57.623722 -20.434749, 57.623764 -20.434708, 57.623748 -20.434655, 57.623711 -20.434609, 57.623092 -20.433695, 57.622924 -20.433454, 57.622894 -20.433406, 57.622831 -20.433423, 57.621902 -20.434189, 57.621281 -20.434674, 57.621030 -20.434895))",584458530
FLD00794,"POLYGON((57.620999 -20.435002, 57.620965 -20.434970, 57.620897 -20.434968, 57.620790 -20.435045, 57.619536 -20.436045, 57.619509 -20.436108, 57.619560 -20.436218, 57.620127 -20.437309, 57.620164 -20.437351, 57.620221 -20.437338, 57.620312 -20.437270, 57.621713 -20.436192, 57.621749 -20.436133, 57.621723 -20.436089, 57.621254 -20.435370, 57.620999 -20.435002))",584458531
FLD00795,"POLYGON((57.620944 -20.434894, 57.620995 -20.434846, 57.620992 -20.434791, 57.620467 -20.434022, 57.620410 -20.434005, 57.620376 -20.434023, 57.620298 -20.434118, 57.619591 -20.434929, 57.619164 -20.435403, 57.619150 -20.435457, 57.619169 -20.435536, 57.619456 -20.436000, 57.619485 -20.436025, 57.619526 -20.435995, 57.620638 -20.435121, 57.620944 -20.434894))",584458532
FLD00796,"POLYGON((57.621102 -20.434752, 57.621034 -20.434761, 57.620994 -20.434738, 57.620494 -20.433994, 57.620473 -20.433932, 57.620488 -20.433901, 57.621487 -20.432756, 57.621672 -20.432558, 57.621949 -20.432235, 57.622005 -20.432216, 57.622059 -20.432231, 57.622131 -20.432323, 57.622674 -20.433096, 57.622812 -20.433280, 57.622831 -20.433346, 57.622780 -20.433390, 57.621793 -20.434184, 57.621102 -20.434752))",584458533
FLD00797,"POLYGON((57.624341 -20.432128, 57.624443 -20.432051, 57.624446 -20.432012, 57.624353 -20.431884, 57.623815 -20.431336, 57.623345 -20.430823, 57.623286 -20.430789, 57.623245 -20.430793, 57.623186 -20.430828, 57.622751 -20.431337, 57.622230 -20.431927, 57.622075 -20.432099, 57.622060 -20.432163, 57.622097 -20.432213, 57.622815 -20.433205, 57.622879 -20.433265, 57.622934 -20.433261, 57.623022 -20.433205, 57.623870 -20.432516, 57.624341 -20.432128))",584458534
FLD00798,"POLYGON((57.624597 -20.429246, 57.624529 -20.429229, 57.624498 -20.429256, 57.624423 -20.429373, 57.623331 -20.430619, 57.623298 -20.430684, 57.623296 -20.430730, 57.623345 -20.430782, 57.624412 -20.431893, 57.624473 -20.431949, 57.624532 -20.431962, 57.624584 -20.431946, 57.624676 -20.431883, 57.626452 -20.430447, 57.626727 -20.430221, 57.626814 -20.430147, 57.626789 -20.430096, 57.626700 -20.430018, 57.625903 -20.429660, 57.625041 -20.429359, 57.624597 -20.429246))",584458535
FLD00800,"POLYGON((57.618302 -20.433885, 57.618248 -20.433911, 57.618226 -20.433902, 57.617666 -20.432930, 57.617681 -20.432892, 57.618872 -20.431925, 57.618916 -20.431920, 57.618982 -20.431963, 57.619516 -20.432716, 57.619559 -20.432782, 57.619568 -20.432849, 57.619532 -20.432892, 57.618302 -20.433885))",584458539
FLD00801,"POLYGON((57.619021 -20.435301, 57.619054 -20.435343, 57.619120 -20.435346, 57.619159 -20.435311, 57.620351 -20.433956, 57.620378 -20.433890, 57.620333 -20.433832, 57.619665 -20.432918, 57.619636 -20.432887, 57.619595 -20.432901, 57.618308 -20.433920, 57.618277 -20.433964, 57.618298 -20.434032, 57.618644 -20.434615, 57.618922 -20.435082, 57.619021 -20.435301))",584458540
FLD00802,"POLYGON((57.620464 -20.433817, 57.620433 -20.433841, 57.620396 -20.433834, 57.620374 -20.433804, 57.619249 -20.432251, 57.618951 -20.431821, 57.618939 -20.431771, 57.618971 -20.431718, 57.619671 -20.431195, 57.620713 -20.430419, 57.620767 -20.430404, 57.620811 -20.430430, 57.620862 -20.430513, 57.621902 -20.432012, 57.621947 -20.432089, 57.621942 -20.432150, 57.621903 -20.432203, 57.620464 -20.433817))",584458541
FLD00803,"POLYGON((57.623302 -20.430577, 57.623266 -20.430631, 57.623178 -20.430584, 57.622022 -20.429316, 57.621542 -20.428790, 57.622346 -20.428834, 57.623292 -20.428942, 57.624352 -20.429143, 57.624423 -20.429191, 57.624446 -20.429245, 57.624424 -20.429288, 57.624372 -20.429365, 57.623302 -20.430577))",584458542
